Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     19.7643	     19.7643	      6.8500	5.17.2018	11.41.38 AM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.735679	  0.014506	 29.011602	  0.012127	  0.582802	  7.067351	 66.225716	 14.134702	  5.022738	2430.770065			
   												
Vmeas       	Imeas       											
  0.750950	 -0.003555											
  0.736550	  0.000000											
  0.722100	  0.002861											
  0.707700	  0.005092											
  0.693250	  0.006828											
  0.678850	  0.008171											
  0.664400	  0.009209											
  0.650000	  0.009998											
  0.635550	  0.010627											
  0.621150	  0.011145											
  0.606700	  0.011583											
  0.592300	  0.011926											
  0.577900	  0.012230											
  0.563450	  0.012492											
  0.549050	  0.012719											
  0.534600	  0.012926											
  0.520200	  0.013101											
  0.505750	  0.013258											
  0.491350	  0.013394											
  0.476900	  0.013521											
  0.462500	  0.013655											
  0.448050	  0.013749											
  0.433650	  0.013837											
  0.419200	  0.013889											
  0.404800	  0.013955											
  0.390400	  0.014038											
  0.375950	  0.014094											
  0.361550	  0.014133											
  0.347100	  0.014178											
  0.332700	  0.014207											
  0.318250	  0.014228											
  0.303850	  0.014261											
  0.289400	  0.014299											
  0.275000	  0.014329											
  0.260550	  0.014343											
  0.246150	  0.014357											
  0.231750	  0.014365											
  0.217300	  0.014379											
  0.202900	  0.014417											
  0.188450	  0.014431											
  0.174050	  0.014437											
  0.159600	  0.014436											
  0.145200	  0.014446											
  0.130750	  0.014448											
  0.116350	  0.014469											
  0.101900	  0.014486											
  0.087500	  0.014485											
  0.073050	  0.014480											
  0.058650	  0.014488											
  0.044250	  0.014496											
  0.029800	  0.014495											
  0.015400	  0.014513											
  0.000950	  0.014518											
 -0.013450	  0.014502											
 -0.027900	  0.014516											
 -0.042300	  0.014517											
 -0.056750	  0.014524											
 -0.071150	  0.014532											
 -0.085600	  0.014535											
 -0.100000	  0.014530											
