Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8010	2.7.2018	8.01.09 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.702156	  0.016725	 33.449285	  0.014818	  0.549610	  8.144398	 69.353550	 16.288796	  4.657836	5504.915760			
   												
Vmeas       	Imeas       											
  0.716950	 -0.003224											
  0.703100	 -0.000001											
  0.689250	  0.002818											
  0.675400	  0.005236											
  0.661550	  0.007274											
  0.647700	  0.008982											
  0.633850	  0.010401											
  0.620000	  0.011551											
  0.606150	  0.012505											
  0.592300	  0.013272											
  0.578450	  0.013877											
  0.564600	  0.014385											
  0.550750	  0.014799											
  0.536950	  0.015132											
  0.523100	  0.015415											
  0.509250	  0.015662											
  0.495400	  0.015859											
  0.481550	  0.016024											
  0.467700	  0.016157											
  0.453850	  0.016246											
  0.440000	  0.016333											
  0.426150	  0.016394											
  0.412300	  0.016442											
  0.398450	  0.016479											
  0.384600	  0.016496											
  0.370750	  0.016523											
  0.356950	  0.016520											
  0.343100	  0.016544											
  0.329250	  0.016556											
  0.315400	  0.016579											
  0.301550	  0.016584											
  0.287700	  0.016598											
  0.273850	  0.016605											
  0.260000	  0.016606											
  0.246150	  0.016624											
  0.232300	  0.016622											
  0.218450	  0.016624											
  0.204600	  0.016625											
  0.190750	  0.016669											
  0.176950	  0.016693											
  0.163100	  0.016696											
  0.149250	  0.016701											
  0.135400	  0.016711											
  0.121550	  0.016728											
  0.107700	  0.016724											
  0.093850	  0.016716											
  0.080000	  0.016727											
  0.066150	  0.016730											
  0.052300	  0.016730											
  0.038450	  0.016721											
  0.024600	  0.016734											
  0.010750	  0.016740											
 -0.003100	  0.016732											
 -0.016900	  0.016719											
 -0.030750	  0.016727											
 -0.044600	  0.016724											
 -0.058450	  0.016724											
 -0.072300	  0.016722											
 -0.086150	  0.016727											
 -0.100000	  0.016729											
