Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.9010	2.7.2018	7.37.18 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.728058	  0.015166	 30.331284	  0.013620	  0.588919	  8.021183	 72.646006	 16.042365	  4.795652	21828.282113			
   												
Vmeas       	Imeas       											
  0.743150	 -0.003511											
  0.728850	 -0.000042											
  0.714550	  0.002934											
  0.700250	  0.005441											
  0.685950	  0.007500											
  0.671700	  0.009152											
  0.657400	  0.010454											
  0.643100	  0.011487											
  0.628800	  0.012270											
  0.614500	  0.012875											
  0.600250	  0.013357											
  0.585950	  0.013711											
  0.571650	  0.013969											
  0.557350	  0.014162											
  0.543050	  0.014314											
  0.528800	  0.014442											
  0.514500	  0.014555											
  0.500200	  0.014639											
  0.485900	  0.014700											
  0.471600	  0.014753											
  0.457300	  0.014799											
  0.443050	  0.014844											
  0.428750	  0.014867											
  0.414450	  0.014891											
  0.400150	  0.014905											
  0.385850	  0.014931											
  0.371600	  0.014963											
  0.357300	  0.014961											
  0.343000	  0.014963											
  0.328700	  0.014976											
  0.314400	  0.014985											
  0.300150	  0.014991											
  0.285850	  0.015006											
  0.271550	  0.015010											
  0.257250	  0.015013											
  0.242950	  0.015018											
  0.228700	  0.015132											
  0.214400	  0.015166											
  0.200100	  0.015178											
  0.185800	  0.015158											
  0.171500	  0.015152											
  0.157250	  0.015147											
  0.142950	  0.015144											
  0.128650	  0.015149											
  0.114350	  0.015132											
  0.100050	  0.015140											
  0.085750	  0.015172											
  0.071500	  0.015174											
  0.057200	  0.015174											
  0.042900	  0.015178											
  0.028600	  0.015177											
  0.014300	  0.015177											
  0.000050	  0.015175											
 -0.014250	  0.015165											
 -0.028550	  0.015161											
 -0.042850	  0.015173											
 -0.057150	  0.015168											
 -0.071400	  0.015163											
 -0.085700	  0.015163											
 -0.100000	  0.015163											
