Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.4850	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.9000	2.7.2018	7.43.11 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.720328	  0.014995	 29.989944	  0.013526	  0.585096	  7.914047	 73.269436	 15.828095	  4.783286	4532.658068			
   												
Vmeas       	Imeas       											
  0.734900	 -0.003395											
  0.720750	  0.000029											
  0.706600	  0.002984											
  0.692450	  0.005482											
  0.678300	  0.007556											
  0.664150	  0.009220											
  0.650000	  0.010534											
  0.635850	  0.011553											
  0.621700	  0.012330											
  0.607550	  0.012910											
  0.593400	  0.013338											
  0.579250	  0.013675											
  0.565100	  0.013912											
  0.550950	  0.014109											
  0.536800	  0.014251											
  0.522650	  0.014376											
  0.508500	  0.014464											
  0.494350	  0.014543											
  0.480200	  0.014601											
  0.466050	  0.014644											
  0.451900	  0.014692											
  0.437750	  0.014734											
  0.423600	  0.014750											
  0.409450	  0.014780											
  0.395300	  0.014804											
  0.381150	  0.014826											
  0.367000	  0.014840											
  0.352850	  0.014870											
  0.338700	  0.014905											
  0.324550	  0.014916											
  0.310400	  0.014924											
  0.296250	  0.014930											
  0.282100	  0.014926											
  0.267950	  0.014924											
  0.253800	  0.014932											
  0.239600	  0.014937											
  0.225450	  0.014943											
  0.211300	  0.014945											
  0.197150	  0.014947											
  0.183000	  0.014944											
  0.168850	  0.014952											
  0.154700	  0.014956											
  0.140550	  0.014953											
  0.126400	  0.014955											
  0.112250	  0.014983											
  0.098100	  0.014991											
  0.083950	  0.014988											
  0.069800	  0.014995											
  0.055650	  0.014997											
  0.041500	  0.014996											
  0.027350	  0.014990											
  0.013200	  0.015000											
 -0.000950	  0.015001											
 -0.015100	  0.014987											
 -0.029250	  0.014986											
 -0.043400	  0.014998											
 -0.057550	  0.015007											
 -0.071700	  0.015007											
 -0.085850	  0.015013											
 -0.100000	  0.015013											
