Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     15.8163	     15.8163	      6.9010	2.7.2018	7.49.21 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.699536	  0.015305	 30.609638	  0.013632	  0.563517	  7.681848	 71.750947	 15.363696	  4.621784	4612.438420			
   												
Vmeas       	Imeas       											
  0.713600	 -0.003423											
  0.699800	  0.000067											
  0.686000	  0.003061											
  0.672250	  0.005526											
  0.658450	  0.007551											
  0.644650	  0.009181											
  0.630850	  0.010472											
  0.617050	  0.011480											
  0.603300	  0.012256											
  0.589500	  0.012860											
  0.575700	  0.013334											
  0.561900	  0.013687											
  0.548100	  0.013964											
  0.534350	  0.014186											
  0.520550	  0.014365											
  0.506750	  0.014520											
  0.492950	  0.014658											
  0.479150	  0.014748											
  0.465400	  0.014825											
  0.451600	  0.014892											
  0.437800	  0.014953											
  0.424000	  0.015002											
  0.410200	  0.015042											
  0.396450	  0.015090											
  0.382650	  0.015104											
  0.368850	  0.015125											
  0.355050	  0.015144											
  0.341250	  0.015164											
  0.327500	  0.015182											
  0.313700	  0.015199											
  0.299900	  0.015217											
  0.286100	  0.015231											
  0.272350	  0.015232											
  0.258550	  0.015225											
  0.244750	  0.015237											
  0.230950	  0.015234											
  0.217150	  0.015256											
  0.203400	  0.015260											
  0.189600	  0.015268											
  0.175800	  0.015261											
  0.162000	  0.015258											
  0.148200	  0.015279											
  0.134450	  0.015280											
  0.120650	  0.015286											
  0.106850	  0.015283											
  0.093050	  0.015279											
  0.079250	  0.015286											
  0.065500	  0.015275											
  0.051700	  0.015280											
  0.037900	  0.015308											
  0.024100	  0.015309											
  0.010300	  0.015305											
 -0.003450	  0.015310											
 -0.017250	  0.015312											
 -0.031050	  0.015326											
 -0.044850	  0.015323											
 -0.058650	  0.015324											
 -0.072400	  0.015319											
 -0.086200	  0.015305											
 -0.100000	  0.015317											
