Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8500	2.7.2018	8.17.59 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.726260	  0.014334	 28.667013	  0.012709	  0.590358	  7.502831	 72.074296	 15.005663	  4.965979	5107.591187			
   												
Vmeas       	Imeas       											
  0.740950	 -0.003325											
  0.726700	  0.000034											
  0.712450	  0.002903											
  0.698200	  0.005285											
  0.683950	  0.007213											
  0.669700	  0.008752											
  0.655450	  0.009959											
  0.641200	  0.010901											
  0.626950	  0.011598											
  0.612700	  0.012133											
  0.598450	  0.012536											
  0.584200	  0.012849											
  0.569950	  0.013085											
  0.555650	  0.013262											
  0.541400	  0.013397											
  0.527150	  0.013518											
  0.512900	  0.013618											
  0.498650	  0.013718											
  0.484400	  0.013789											
  0.470150	  0.013847											
  0.455900	  0.013898											
  0.441650	  0.013947											
  0.427400	  0.013993											
  0.413150	  0.014039											
  0.398900	  0.014056											
  0.384650	  0.014076											
  0.370350	  0.014088											
  0.356100	  0.014109											
  0.341850	  0.014128											
  0.327600	  0.014146											
  0.313350	  0.014160											
  0.299100	  0.014169											
  0.284850	  0.014176											
  0.270600	  0.014206											
  0.256350	  0.014224											
  0.242100	  0.014243											
  0.227850	  0.014273											
  0.213600	  0.014289											
  0.199350	  0.014297											
  0.185050	  0.014301											
  0.170800	  0.014308											
  0.156550	  0.014319											
  0.142300	  0.014320											
  0.128050	  0.014310											
  0.113800	  0.014297											
  0.099550	  0.014294											
  0.085300	  0.014303											
  0.071050	  0.014305											
  0.056800	  0.014315											
  0.042550	  0.014314											
  0.028300	  0.014324											
  0.014050	  0.014340											
 -0.000200	  0.014337											
 -0.014500	  0.014348											
 -0.028750	  0.014356											
 -0.043000	  0.014352											
 -0.057250	  0.014347											
 -0.071500	  0.014347											
 -0.085750	  0.014342											
 -0.100000	  0.014349											
