Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     10.8383	     10.8383	      6.8000	2.7.2018	7.31.11 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.711519	  0.015438	 30.875607	  0.013799	  0.569563	  7.859429	 71.551502	 15.718858	  4.833165	5901.538282			
   												
Vmeas       	Imeas       											
  0.726050	 -0.003339											
  0.712050	 -0.000001											
  0.698050	  0.002902											
  0.684050	  0.005345											
  0.670050	  0.007363											
  0.656050	  0.009015											
  0.642050	  0.010357											
  0.628050	  0.011401											
  0.614050	  0.012217											
  0.600050	  0.012867											
  0.586000	  0.013359											
  0.572000	  0.013739											
  0.558000	  0.014061											
  0.544000	  0.014308											
  0.530000	  0.014487											
  0.516000	  0.014621											
  0.502000	  0.014745											
  0.488000	  0.014839											
  0.474000	  0.014921											
  0.460000	  0.014980											
  0.446000	  0.015017											
  0.432000	  0.015044											
  0.418000	  0.015083											
  0.404000	  0.015120											
  0.390000	  0.015150											
  0.376000	  0.015168											
  0.362000	  0.015174											
  0.348000	  0.015164											
  0.334000	  0.015184											
  0.320000	  0.015214											
  0.306000	  0.015243											
  0.292000	  0.015255											
  0.278000	  0.015266											
  0.264000	  0.015418											
  0.250000	  0.015415											
  0.236000	  0.015406											
  0.222000	  0.015392											
  0.208000	  0.015402											
  0.194000	  0.015385											
  0.180000	  0.015384											
  0.166000	  0.015372											
  0.152000	  0.015369											
  0.138000	  0.015377											
  0.124000	  0.015381											
  0.110000	  0.015434											
  0.096000	  0.015505											
  0.082000	  0.015478											
  0.068000	  0.015477											
  0.054000	  0.015470											
  0.040000	  0.015454											
  0.026000	  0.015450											
  0.012000	  0.015455											
 -0.002000	  0.015446											
 -0.016000	  0.015441											
 -0.030000	  0.015442											
 -0.044000	  0.015436											
 -0.058000	  0.015433											
 -0.072000	  0.015426											
 -0.086000	  0.015420											
 -0.100000	  0.015421											
