Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8500	2.7.2018	8.28.35 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.693643	  0.015311	 30.622107	  0.012951	  0.554122	  7.176366	 67.571528	 14.352732	  4.955139	557.296289			
   												
Vmeas       	Imeas       											
  0.707850	 -0.003299											
  0.694200	  0.000057											
  0.680500	  0.002735											
  0.666800	  0.005082											
  0.653100	  0.007019											
  0.639400	  0.008571											
  0.625700	  0.009778											
  0.612000	  0.010727											
  0.598350	  0.011505											
  0.584650	  0.012062											
  0.570950	  0.012528											
  0.557250	  0.012887											
  0.543550	  0.013182											
  0.529850	  0.013431											
  0.516150	  0.013653											
  0.502500	  0.013813											
  0.488800	  0.013955											
  0.475100	  0.014079											
  0.461400	  0.014206											
  0.447700	  0.014302											
  0.434000	  0.014363											
  0.420300	  0.014444											
  0.406650	  0.014503											
  0.392950	  0.014567											
  0.379250	  0.014612											
  0.365550	  0.014643											
  0.351850	  0.014740											
  0.338150	  0.014759											
  0.324450	  0.014806											
  0.310800	  0.014843											
  0.297100	  0.014869											
  0.283400	  0.014849											
  0.269700	  0.014869											
  0.256000	  0.014877											
  0.242300	  0.014907											
  0.228600	  0.014937											
  0.214950	  0.014972											
  0.201250	  0.015017											
  0.187550	  0.015014											
  0.173850	  0.015060											
  0.160150	  0.015058											
  0.146450	  0.015077											
  0.132800	  0.015096											
  0.119100	  0.015114											
  0.105400	  0.015115											
  0.091700	  0.015107											
  0.078000	  0.015118											
  0.064300	  0.015147											
  0.050600	  0.015159											
  0.036950	  0.015158											
  0.023250	  0.015193											
  0.009550	  0.015210											
 -0.004150	  0.015250											
 -0.017850	  0.015299											
 -0.031550	  0.015348											
 -0.045250	  0.015389											
 -0.058900	  0.015447											
 -0.072600	  0.015509											
 -0.086300	  0.015555											
 -0.100000	  0.015624											
