Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8000	2.7.2018	8.16.55 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.729318	  0.015560	 31.120765	  0.013924	  0.592193	  8.245608	 72.658329	 16.491216	  4.657974	4580.719050			
   												
Vmeas       	Imeas       											
  0.744150	 -0.003544											
  0.729850	  0.000002											
  0.715550	  0.003083											
  0.701250	  0.005656											
  0.686900	  0.007797											
  0.672600	  0.009502											
  0.658300	  0.010853											
  0.644000	  0.011881											
  0.629700	  0.012680											
  0.615400	  0.013278											
  0.601050	  0.013733											
  0.586750	  0.014060											
  0.572450	  0.014312											
  0.558150	  0.014521											
  0.543850	  0.014686											
  0.529550	  0.014819											
  0.515250	  0.014932											
  0.500900	  0.015005											
  0.486600	  0.015074											
  0.472300	  0.015135											
  0.458000	  0.015207											
  0.443700	  0.015264											
  0.429400	  0.015298											
  0.415050	  0.015327											
  0.400750	  0.015348											
  0.386450	  0.015382											
  0.372150	  0.015400											
  0.357850	  0.015417											
  0.343550	  0.015446											
  0.329250	  0.015465											
  0.314900	  0.015476											
  0.300600	  0.015481											
  0.286300	  0.015478											
  0.272000	  0.015492											
  0.257700	  0.015509											
  0.243400	  0.015504											
  0.229100	  0.015509											
  0.214750	  0.015513											
  0.200450	  0.015517											
  0.186150	  0.015528											
  0.171850	  0.015524											
  0.157550	  0.015526											
  0.143250	  0.015517											
  0.128900	  0.015527											
  0.114600	  0.015532											
  0.100300	  0.015531											
  0.086000	  0.015536											
  0.071700	  0.015541											
  0.057400	  0.015547											
  0.043100	  0.015566											
  0.028750	  0.015576											
  0.014450	  0.015575											
  0.000150	  0.015568											
 -0.014150	  0.015559											
 -0.028450	  0.015560											
 -0.042750	  0.015548											
 -0.057100	  0.015557											
 -0.071400	  0.015574											
 -0.085700	  0.015588											
 -0.100000	  0.015589											
